ID,Group,Feature_1,Feature_2,Feature_3
ID551,B,2555.482708577308,404.01007787597155,5122.1786797222385
ID778,C,3106.2609210014202,413.0262610678917,-2680.3769680347095
ID147,B,2780.0932299397077,390.0457001348545,5559.335799655791
ID695,B,2686.986196645567,383.32484517728903,5383.310435250287
ID842,A,2577.0919959642742,415.1441349412462,5665.581047480656
ID580,C,2546.936656875799,386.34836827785534,-2155.023052588345
ID149,C,2237.309623234541,394.0864975952994,-1864.9622232765305
ID354,A,2324.055466796622,408.7937588906349,4947.200515263919
ID569,C,2099.216972926877,420.6196713012276,-1672.3205179146287
ID564,C,2353.1287472823847,407.80240318632195,-1958.84695217497
ID473,C,2334.989940534929,386.0183485388625,-1950.9802598943145
ID461,A,2628.777949213188,423.0959614527497,5755.205957208117
ID758,C,2298.447609838263,387.3919207023869,-1897.7356973539754
ID533,B,2724.347622303497,381.2539376109804,5462.490437421839
ID629,A,2426.561734677515,401.3044583483877,5262.889882259457
ID417,A,3040.474234264045,414.5690060904505,7031.983661841356
ID296,B,1926.2383960738102,396.2226241899361,3883.4404959253584
ID327,C,2680.259838867835,443.1633441277656,-2217.5991480108655
ID458,C,2835.9541586509185,411.96400087678666,-2441.2377701636165
ID329,B,2253.250612499708,411.82715323601917,4487.507568568398
ID420,B,2384.789648481116,401.7447926548236,4771.616256746353
ID752,B,2445.8133574863887,391.97192337428896,4907.703542269984
ID677,A,2817.867921301624,378.54942783918955,6539.258968637488
ID486,B,2937.480657304211,397.23958328901506,5864.688397723114
ID289,B,2889.095233013613,394.4055034576811,5768.103343170096
ID819,A,2187.968934232982,381.24699079637355,4667.264577033606
ID830,C,2173.1464299228546,419.49253389020384,-1781.165929451843
ID527,A,2356.722412193115,415.86187707713077,5002.14037354666
ID858,C,2213.189833011834,385.73050350269136,-1824.6816440199475
ID153,C,2476.4133574026732,395.77864216104143,-2093.685673210421
ID899,A,2509.927336175325,416.1085759052282,5437.948558284363
ID246,A,2702.872293920017,405.0879760140061,6085.36120351918
ID243,B,2552.7132085290386,409.9938677773817,5098.272363247827
ID570,B,2496.4511305699434,410.3419607870296,4973.588876116733
ID562,B,1610.388290875515,399.99498300496555,3232.216454680834
ID478,A,2098.8693423644568,394.6692136528805,4328.821663564735
ID663,A,2213.3209965958386,397.7193434808134,4652.816215857066
ID302,B,2760.9034864456053,354.6270014213384,5537.561903572734
ID617,C,2366.9257022070783,401.25616282314525,-1972.305670773713
ID591,B,2605.7913757256288,415.5744974116307,5194.647166140129
ID717,C,2535.272677865504,385.13960020100444,-2114.258430807625
ID500,B,2657.5755089560657,391.827991633799,5296.339523485298
ID645,B,2251.4703229526963,394.3934122848996,4527.427569539634
ID531,C,2715.7728533222485,411.394441150011,-2306.5106678243355
ID190,C,2970.391735706582,409.663726199306,-2553.998240595881
ID727,A,2792.768046028107,410.2048876172785,6326.130865724185
ID876,C,2539.188317957832,394.5074584685919,-2169.1925652476525
ID248,A,1904.3312288585385,381.14485518731783,3817.3088442603507
ID685,A,2684.3201864508073,434.2114364622555,5885.820760103932
ID398,B,2560.8738076143195,398.65376172070415,5117.495963973794
ID691,C,2783.1720842672585,434.2616904476336,-2367.307102459476
ID847,C,2555.4145104712516,382.73061299050954,-2146.330518183829
ID895,A,2285.0012109217796,389.458913662537,4945.4039919591805
ID501,C,2450.718748200693,376.1252348830536,-2059.5722988890134
ID714,B,2450.1030537281163,405.54572146661957,4883.578510273232
ID737,B,2702.053626666271,398.3568056844447,5401.624345171385
ID594,A,2723.8310131693056,388.33958053004204,6229.7205829477725
ID365,C,2342.6476945099985,389.5563605670035,-1939.2410460078736
ID427,C,2431.1104320963,409.78123792149063,-2019.080186968643
ID782,C,2474.3829423945517,426.2390080370034,-2034.3843831363868
ID716,A,2456.0243083062464,398.72352000330045,5384.495290087951
ID344,A,2405.4466828050968,407.5718823567432,5172.840325018272
ID715,C,2744.679979204048,397.53887628370956,-2340.247187819701
ID824,C,2388.190658153831,413.03043551915925,-1976.7302587534296
ID144,B,2606.26856846757,372.1679907084333,5213.718965607037
ID806,A,2596.01030915538,402.47362249220004,5768.180441010485
ID263,A,2934.9904219580594,426.56173118566784,6666.122668555855
ID293,B,2725.920889597891,399.76525147220747,5429.509185840002
ID832,A,2582.3482850908626,380.1397927539523,5839.27402154504
ID451,B,1942.2623463465409,407.57470907653,3888.025867593752
ID776,C,2224.0676593048424,399.52809761098956,-1834.2229688580423
ID475,A,2752.7577194822197,401.76021289956515,6251.201163772879
ID238,C,2233.503382141551,416.3623576405535,-1813.2762958949857
ID456,C,2065.552171934263,417.92162758014933,-1629.7516128424536
ID553,A,2826.8890755645807,389.640216928909,6514.623186101525
ID833,A,2269.589785394117,418.70945405331514,4718.862626513496
ID671,A,2277.53700140263,423.2525598259018,4721.352676975671
ID205,A,2675.220446366661,401.59212683323653,6055.816327027471
ID140,C,2764.9873645918115,378.2684370622381,-2377.892400642466
ID463,B,2039.0265545449026,397.1797509575045,4085.392547953643
ID851,B,3118.9115018057937,412.3316980010837,6237.741790472299
ID362,B,2651.9661278044323,391.60397303384514,5289.155518845176
ID282,A,1998.8875619400176,414.0060834441015,3941.0639721716425
ID504,C,2357.4604025511444,389.39233762463175,-1993.4032395050735
ID295,B,2360.0228601303456,433.4834354625951,4705.14579428963
ID637,C,2535.180802894702,411.26588383130144,-2122.453223851798
ID877,B,2218.887514518386,421.26559773502674,4433.208677971359
ID841,C,2789.6628559710293,393.12712987864273,-2390.6281470835625
ID223,B,2285.183315875548,424.76186872586504,4563.594890971109
ID802,A,2611.061659158927,406.70522528729265,5812.884947504284
ID245,C,2587.887745295675,382.337594272312,-2196.090013445616
ID445,C,2559.011252604177,406.0042174240809,-2124.128185925276
ID741,C,1989.5289260887605,394.1860301848897,-1585.6068725717143
ID299,A,2563.2225879123744,407.1492171022651,5633.3356107195395
ID457,B,2623.8142915571784,417.28299056531745,5271.005969264323
ID529,A,3101.8278304361647,399.96538200056153,7274.802284229597
ID620,B,2612.231170409484,422.13887271360176,5229.0716770397
ID183,A,2509.975177066276,387.08849125716006,5610.487860228443
ID211,A,2333.246291095254,404.81519358893024,4961.512297914571
ID577,C,2327.2496926188996,386.3046060067223,-1896.446382018044
ID643,C,2871.355717365987,403.29854036422927,-2481.1305682206594
ID568,C,2630.5172106741966,414.53591893345134,-2242.5715405577953
ID805,A,2990.3044536547527,402.6285851855581,6949.556331686069
ID672,B,2421.534130312338,385.5315018575131,4822.167811543753
ID342,C,2426.128722300419,396.30464850970094,-2017.7928290915168
ID390,C,2568.5667748918318,381.88949847728554,-2197.6811006380694
ID648,C,2957.8634496003615,377.2575042666239,-2577.4934659519695
ID891,B,2228.47928272881,427.4456036234443,4472.9314073694495
ID229,C,2560.1157382537845,399.49927172077247,-2173.1873943660225
ID470,A,2438.0565485756188,413.6048804004543,5262.323756886356
ID749,A,2501.374532867873,387.5315550828655,5567.55465332048
ID113,B,2390.90273002864,417.4683576775412,4786.218663959965
ID661,A,2506.0266548291092,385.86682717011627,5591.7336070394895
ID879,B,2043.8223034318203,393.99830458906655,4096.500379959448
ID678,B,2111.170026130846,413.6746427300171,4222.304237914127
ID615,A,2689.7993954994295,372.02639020051106,6229.217348520123
ID552,B,1941.3544753820552,412.42368568811946,3918.3470734943635
ID439,C,2627.744315841119,401.0112570160994,-2215.5093421751703
ID448,B,2208.450306246014,387.9742601991312,4421.030140018675
ID859,A,2435.262646794689,409.06484256369754,5265.390475727944
ID150,B,2459.8210444142555,391.63310299540177,4915.084207490626
ID601,C,2842.382092736281,393.96904337736504,-2427.5114520326956
ID148,B,1966.8906096496596,401.34980520485175,3910.506836906678
ID796,B,1964.9182826053998,397.7255102518941,3923.1687412673623
ID199,B,2516.3095085114774,402.21950610618484,5037.974324727324
ID225,A,2611.3973155195313,422.8891596873313,5717.738526385049
ID314,B,2813.7622655732966,390.1120231717174,5634.029698291807
ID120,C,2193.753980505649,423.72135762101533,-1753.8801469765551
ID729,A,2460.44983062146,417.8842945660175,5290.760969430711
ID709,A,2516.275023498301,441.00067784922135,5333.223014501545
ID372,C,2369.308175656808,400.50218249932806,-1965.3601122390287
ID510,C,2567.005326374071,400.23109927971393,-2153.415610011383
ID449,A,2729.9010413467645,381.51813386033734,6284.350482310321
ID679,B,2261.790388065222,396.47571152463,4477.060951679853
ID250,C,2624.099147384036,392.7424240226511,-2220.8426853548744
ID703,A,2577.0056291199817,387.4939538853091,5760.424070227959
ID846,C,2790.0487373885962,388.49089556058726,-2413.4465804489114
ID886,A,2535.921905084496,401.827661097251,5599.838466237972
ID235,B,1894.1910614313488,407.86791308313053,3779.6896447005734
ID890,C,2386.651506509585,395.77334895526985,-1976.917061706711
ID762,A,2403.491296904089,439.7763693567397,5000.022231622304
ID786,C,2432.940567395749,405.0934422453971,-2017.3567060010064
ID880,A,2956.7670536542055,414.29000781397724,6780.001772174535
ID850,B,2784.5457807773337,401.07285997732254,5572.3768805642185
ID202,A,2883.7043484588785,377.7556190969234,6787.0214751261865
ID520,A,3232.7198887393815,375.65503883794753,7814.097400941557
ID881,A,2465.37693809951,391.9553672184557,5448.754658629645
ID237,A,2553.323043769717,420.9405043999717,5595.1417518685175
ID700,A,2781.50163291323,375.84887289833944,6439.2744534967915
ID517,C,2150.8746873294294,409.05188740753186,-1751.788902261724
ID109,B,2371.587886020571,423.9213798497026,4746.20290809858
ID326,B,2638.210258570284,407.2980720555225,5276.971545176101
ID436,C,2622.750672392029,413.7201215837429,-2202.5984733923974
ID760,A,2951.3018153565854,390.24340619649377,6905.38655152455
ID252,B,2509.9309403161287,425.702985365329,4985.264145155096
ID821,A,2468.2804312436256,422.78091706379575,5283.595751769035
ID896,B,2409.9568925016283,372.45224333167283,4817.98735017403
ID373,C,2777.491922082091,393.7422338409613,-2392.802257676412
ID472,B,2579.479867638587,404.69409102356315,5169.916937390937
ID186,B,2925.876528274942,391.6972423585388,5848.385105044034
ID815,C,1755.6444628110482,411.1058240018341,-1368.1052079712063
ID719,A,3014.196059235412,370.62343264367234,7183.231602088193
ID352,B,2786.0045489469776,394.2935372643314,5574.753423454728
ID826,C,2490.7902356858554,409.33687094644483,-2066.5353889006483
ID145,B,2286.6564097461815,429.11072288904086,4543.390954800681
ID680,B,2495.462743067808,402.8688943654256,4976.633729791873
ID756,C,2425.405047431461,386.9075192836038,-2053.2460115197687
ID575,A,2483.9784410009543,376.5054133946175,5563.252809733361
ID515,C,2797.7370915825513,389.12018021149726,-2400.5295202757475
ID155,A,2791.0339398883107,407.2681396925646,6335.119454405078
ID844,B,2803.203650484477,376.0938171624432,5622.95067960222
ID491,C,2301.677264961131,395.9125018134743,-1899.6564935899953
ID754,B,2503.613479384575,398.71452674759524,5014.998312691007
ID561,C,1990.9409360642803,397.8860999370691,-1548.8868726260544
ID423,A,2777.120733256919,395.54177177130333,6367.661810483907
ID389,C,2224.2159020881772,387.36497176304334,-1856.958771811225
ID684,C,1955.2908168415108,399.00829778018715,-1564.4183390456624
ID480,C,2541.722931460631,414.5663488398878,-2171.350967614336
ID188,C,2067.824817654805,357.839798369544,-1712.7501298797124
ID800,A,2609.9084905916,397.5026759703183,5846.876479315197
ID817,C,2768.637294971667,408.42212830334546,-2378.3272676248116
ID781,B,2289.743022613568,381.0139988072164,4565.462942627682
ID335,B,2347.4680946849185,393.01867288284916,4670.965083026725
ID744,C,2312.3253699661577,390.25239578571865,-1911.519004561582
ID339,B,2425.8766901593244,386.4003300291191,4866.542361668727
ID868,A,2661.304928832123,411.9025604113125,5955.933144270606
ID702,B,2143.122852027676,401.61090860177643,4279.3283267585175
ID579,A,2575.0954503232574,401.9897328269149,5687.045099053278
ID135,A,2758.7251413653958,379.83518799605736,6363.165408928058
ID750,C,2420.742625483112,394.63437575862446,-2013.9135016615023
ID523,A,3040.5612982617595,405.22833685874735,7092.456189868187
ID102,C,2642.31992070664,412.15748758169434,-2229.255155453193
ID652,B,2040.3466115560057,424.4048801453075,4073.2063987292654
ID633,C,2177.564328879943,424.43314775114203,-1742.8130701912903
ID884,A,1579.3248368800582,390.6476845985416,2783.6394302620542
ID321,C,2488.875253558735,369.5885148653524,-2102.335792117745
ID689,B,1867.8916415543297,394.7425045559146,3723.258378160204
ID549,A,2085.5981343088706,414.36701170719954,4186.151833460378
ID474,C,2295.622288704303,371.39594551880896,-1915.4378211933092
ID430,B,2548.8561807383207,400.22873206355445,5097.259228383546
ID340,B,2599.9608443382513,395.45315503086823,5201.643170678785
ID827,A,2522.240172787503,403.9462814247128,5525.348202871128
ID705,B,2405.1093271417,385.3590283528603,4810.681943433304
ID865,C,2582.8442410561474,405.52429951253225,-2177.671302219545
ID174,C,2370.310675250925,421.78821168827966,-1950.9634744117657
ID131,C,2322.6883331798113,403.6187070881862,-1973.1797741563837
ID639,C,2144.4961625066703,384.4923221222997,-1726.5493092389167
ID267,B,3027.7944714256414,400.5238664419429,6066.689862902047
ID487,B,2720.7868421872627,395.42339311186936,5441.943866613797
ID512,B,2848.8546705782655,407.2155098964861,5685.383960024413
ID492,A,2382.084911130752,406.6182357931315,5121.992317348506
ID385,C,1950.7403192786658,368.33410050125985,-1576.1631263078216
ID499,C,2648.138830693609,391.9190791371711,-2302.386140668844
ID558,B,2646.5413305554766,428.30224297435274,5312.355047145882
ID185,A,2487.399777988449,401.6750645842001,5464.923883233443
ID268,B,2486.84915894245,390.46445904934876,5001.683357326211
ID718,A,2492.446621780356,407.3306224350278,5433.9316966266215
ID502,B,1969.6400094565674,416.64649554277946,3931.9253584766893
ID236,A,2416.1909267606966,406.6865125229765,5220.731310155693
ID167,C,2412.6986905864037,400.7150635342271,-1995.1152508841242
ID194,A,2884.8834696470994,389.8362076884158,6718.476333273703
ID165,A,2304.572976324284,381.56060951692564,4999.551145946374
ID320,B,2553.3934246122126,413.24636266277776,5106.314186123847
ID726,C,2254.177337809923,410.7267644430326,-1840.2105353921243
ID280,A,2552.2365282285878,396.4842349149539,5658.249760881233
ID198,A,2807.2718178665277,408.2748599023331,6415.642852725489
ID592,C,2547.826004285888,401.52838711840894,-2152.2734217214747
ID369,C,2178.3040420529887,421.3620995604146,-1789.6221801360398
ID712,B,2400.2014668338147,383.9977525828676,4799.043402341137
ID124,A,2261.833956173102,408.6885091107148,4745.8475258761455
ID253,C,2218.3749650045384,381.3441194472208,-1836.7288945565529
ID129,B,2604.8652141681528,429.2080071162952,5219.742793505012
ID606,C,2475.912977333845,405.2995533365081,-2085.330549734374
ID331,C,2335.694376955964,363.85973520840264,-1955.0378641081284
ID885,C,2107.798715475471,406.954216051125,-1757.4282903613607
ID632,A,2334.292453061901,392.5680010082092,5044.348728043123
ID743,C,2785.882984326091,396.71166250788673,-2394.9052571164234
ID761,A,2694.142172698636,416.7562854307879,6017.248356198409
ID349,B,2691.169300510409,391.75494711665516,5394.75599811449
ID378,C,2230.755074406884,391.0352915037511,-1833.804384225922
ID438,B,2732.787915528154,381.28113899410295,5473.58149516055
ID306,C,3015.646268740345,411.5171190597682,-2560.2591672833955
ID550,B,2353.044340229121,396.4060333897452,4720.4032959568185
ID566,C,2686.42254010588,394.22821038185,-2299.406581336079
ID386,A,2459.718497978825,451.59610848417856,5159.631289914831
ID735,C,2769.602406983334,436.3636637894372,-2331.460101586712
ID471,C,2258.287943952629,411.6023235510272,-1852.2571312254656
ID690,B,1898.0078221863005,395.2355606424869,3804.674208281029
ID813,A,2127.6949560671774,438.8688588457249,4183.651101907191
ID104,A,2208.420951032553,388.478574982186,4695.055953830682
ID206,B,2637.150785610861,411.86954754486527,5265.107954007509
ID511,B,2572.795904429548,390.10737544291254,5181.343180630426
ID151,A,2684.631788892424,399.2159565562428,6064.988460568145
ID387,C,2550.880863792555,389.73206641131276,-2163.6924154322014
ID738,A,1423.0748987268123,422.0276511188571,2174.9182433967844
ID111,A,2281.495705267592,399.1436060462851,4832.4997767074665
ID288,B,2398.6027569942075,401.8976652420677,4778.448683761089
ID273,B,2680.005031873015,391.2628831539784,5364.68848634205
ID409,A,2904.432585246929,397.9858850246569,6680.8965860729595
ID426,C,2325.2679774841804,422.24781553298175,-1890.0166087547943
ID396,B,2562.524579012636,382.208300650046,5113.966010762075
ID634,B,2238.706806882554,401.85054293019385,4464.491353270216
ID746,A,2826.973156496073,389.91566901436215,6546.124765577923
ID775,B,1843.3335573053407,387.7307786346438,3716.120735958703
ID657,A,2168.0354936564804,409.5341309501391,4434.503127660005
ID882,C,2754.9210515418004,388.8106032285105,-2377.2808553573036
ID130,C,1878.5415054543005,391.04680575777417,-1474.828918224498
ID872,C,2711.2261011266846,401.5802618715371,-2307.698038104614
ID628,A,1953.9725071717767,409.03968807646424,3819.213545896587
ID164,A,2429.682233074714,406.43945381397685,5246.515677132596
ID494,A,2726.8183260468804,385.7126545124067,6263.785352856374
ID674,A,2636.1919005716413,392.298316335458,5953.6205325970595
ID189,B,2481.5885226636847,419.42937550605814,4981.705476555579
ID668,A,2440.248224694824,391.7732762045742,5351.846308835956
ID567,A,2637.4004474129592,413.3382296649813,5880.61017836163
ID699,B,2268.9680127169095,399.46555008630145,4551.971399860216
ID870,B,2344.8249143755584,390.0600460865054,4704.400591597102
ID490,C,3125.0195335012295,363.43798241982665,-2725.7924293485953
ID495,B,2562.2213117165493,410.2086731091364,5121.3994850387935
ID525,A,2618.0549991355615,413.06674294573475,5783.297584434168
ID839,C,2531.718465430414,395.55044392956415,-2145.131119934739
ID401,B,2508.2810729375124,386.80065646751063,5001.6321328499
ID535,C,1860.4706463032444,405.3704463605625,-1437.6707293866266
ID739,B,2432.519745424098,398.96417250049893,4882.2714850597595
ID829,A,2414.6020133258353,413.3921848688284,5190.444355793852
ID612,B,2610.8588257713445,416.4465965484627,5214.289931109333
ID356,A,2201.041840111324,387.7440324522443,4650.229680132127
ID118,A,2513.8533084216433,405.1847057747119,5514.881841816247
ID742,A,2279.8415959348495,407.5424007309587,4776.2356146918555
ID260,B,2625.3188699274097,394.3230790177276,5277.684424455706
ID460,A,2685.419413519141,413.70053838483034,5992.139799790294
ID315,C,2972.0376796672003,378.1899619939092,-2601.115948473781
ID483,B,2596.105601065445,379.5474294372276,5193.754175075791
ID605,A,2387.5684611334073,393.3866607724963,5190.438160743406
ID162,C,2624.6234645680347,417.22234376197935,-2210.5190799567404
ID780,B,2661.758969557662,383.7699246663099,5316.087537957249
ID708,A,2509.628927417835,381.26914292841883,5644.043507754957
ID361,B,2334.7676466243797,387.6514589841143,4672.11287289025
ID759,B,2602.0250718734915,418.87113132841824,5190.250530602854
ID820,B,2587.782383766681,385.9711027078432,5194.393596771279
ID736,C,2763.69148512423,409.2860497135309,-2368.5245407207153
ID748,A,2017.510233460103,382.8160785949458,4168.930791104232
ID650,B,2367.7682990976546,410.0498348344591,4726.119858533107
ID777,C,2590.5164012261052,414.57620374674974,-2167.2884343365035
ID644,A,2388.338350862801,366.0347381489099,5335.081934573915
ID816,A,2422.8605605985576,380.12452122497956,5383.03703639124
ID497,B,2740.186528604373,384.6940108984705,5481.020289246908
ID425,B,2335.1036813279893,403.5220243809549,4658.439492792762
ID437,A,2609.756519434174,403.08117200121217,5809.628181630415
ID122,B,2667.4697537612187,394.0260496949323,5345.051805896366
ID192,A,2304.964816937787,399.49770704862834,4892.0557538428775
ID522,B,2652.1450675399333,399.26104903340513,5273.481319018281
ID197,C,2352.905665574116,378.7620778714523,-1968.118518055206
ID428,C,2500.043406170105,398.8800286282656,-2096.5654518724514
ID843,B,2162.697486514021,388.0584746261985,4309.869239987825
ID466,B,2416.2851163133914,393.51934531978543,4829.751024677637
ID358,B,2504.6711408021156,383.57524275456524,4997.420959348302
ID429,C,2590.0543418628376,386.6456925903453,-2200.6287144585876
ID277,B,2279.9464554580127,417.63467109837717,4569.819242460561
ID133,B,2012.7283889484977,407.9298877434226,4018.3208277552126
ID159,A,2117.173329561131,383.8345277457332,4390.0411721298215
ID818,C,2162.9848744933765,379.72597097632877,-1811.3327044719265
ID247,A,2256.7653250411227,381.81981054296614,4863.07372511392
ID518,B,1962.580743748154,413.2155984842184,3918.6584443807046
ID728,A,3047.4230752726194,424.8235271265328,6993.725307830854
ID177,B,2616.1528498679772,421.9315361616868,5225.501640590351
ID539,A,2352.126080812879,399.66582158932573,5050.525667094945
ID835,B,2348.7802037137776,399.66153424909555,4679.051298969676
ID317,A,2117.279612129585,382.5811398549076,4470.956211385301
ID258,B,2592.7476822005883,360.59788914049517,5192.196365990165
ID855,B,2248.5510353719646,396.0777853134344,4489.909349060132
ID900,A,2284.1798062748817,367.99027576979256,4973.37899936002
ID239,A,2212.7458164220943,409.4270714671136,4576.6897671695615
ID169,A,2250.7407954827677,396.26056406404416,4750.7068512744345
ID740,A,1953.0577076146174,424.20765287384495,3734.2153701216275
ID137,A,2750.1277369383274,416.6691773750644,6147.94072131954
ID765,A,2605.6171110062255,379.2305887660661,5941.058609764585
ID862,C,2469.7212888563276,389.61543683072995,-2105.4002206910045
ID419,B,2448.9791513135056,408.0342826007724,4896.493244290863
ID221,C,2405.641259228708,396.5101656657932,-2036.7878195937858
ID391,A,2521.8609140475746,393.8068196603319,5600.066867954723
ID218,A,2686.3360105140637,397.5365706523927,6041.341919816425
ID112,A,2026.4171221644892,402.8084246017229,4055.585111301721
ID596,A,2755.0140626770067,390.96111425485987,6306.301779833275
ID175,A,2156.2455301066175,384.6541276853101,4548.6700767175325
ID123,A,3321.1932551746386,383.33754714422724,8082.698123856517
ID447,B,2142.247383119201,382.8450580439314,4279.679991032518
ID411,A,2604.4251832880855,366.89423955528144,5964.276166461141
ID184,A,2684.255284824955,373.91209686546716,6143.525271042143
ID364,A,2367.051210170505,391.2978321540117,5124.34675715106
ID600,B,2691.399535558231,403.58026341991155,5375.929246477263
ID528,C,2073.4326990532136,388.94062594585307,-1671.1970706387317
ID379,A,2437.8273246540793,417.2752798389736,5226.4426309596265
